kappa,energy_over_N,energy_std_error_over_N,energy_std_dev_over_N
14.4777685771458,-0.4544858632414177,0.00013047023449922873,0.0022742166764554293
14.539699699586526,-0.4541461867576536,0.00019792750084403636,0.0023474833949351736
14.555282115925435,-0.4544346425695247,0.0001512740205478291,0.00212916266742795
14.56027546907772,-0.4541855811205566,0.00017550014170886208,0.002483310668476178
14.565205611359072,-0.4541156322616354,0.00016948048777254836,0.0025674955833686263
14.5835076883847,-0.45441488915488504,0.000190891722833285,0.0021088506068753085
14.59590514739649,-0.45458181771789496,0.00029662522872950497,0.0021940747151472486
14.607938137536388,-0.45410944429098277,0.00020007733523492757,0.0025899654854453545
14.65619997904463,-0.4541646972112279,0.0002526751421970124,0.002588724039145085
14.746187651284417,-0.4541871600062192,0.00016031269713493725,0.0025170898170741476
14.779577018375413,-0.454354892815854,0.00016130611985775984,0.002156603113125768
14.791717549312981,-0.4544741473787371,0.00028681652832201056,0.002271276957765571
14.82860642678829,-0.45454345285456577,0.00010781520989710572,0.0022696821279624795
14.835611045526973,-0.45433406201919097,0.00018294486931331994,0.002368103429172645
14.961353200414639,-0.45452257138857216,0.00010697208572540157,0.002178937404167643
15.025263326285799,-0.4544016757609747,0.00013843335907101715,0.0023460222159897084
15.040201165537145,-0.45442866753919897,0.000291684837374886,0.0022040345620377446
15.095671119961784,-0.4546151404965441,0.00025632771459917816,0.0024633361104457858
15.130818031652286,-0.45506218476248766,0.00023238182070012907,0.002194007692774896
15.167975660110825,-0.45477459283819377,0.000157230461138529,0.002220874604358482
15.19176218855608,-0.4546083012130707,0.0002191440818449234,0.0022772626001225085
15.30272517791444,-0.4544809870616086,0.0002239671675511674,0.002574760780585036
15.341521040946692,-0.45450267732328714,0.00010280539282413223,0.0024380956063700227
15.373879005089917,-0.45499180191850436,0.00014035908523629505,0.0022966205722950686
15.463592712174558,-0.45465614281316447,0.0001367252993011075,0.0024464437343472535
15.556461869957248,-0.4550214639682974,0.00015163677232130313,0.002113554762044832
15.579893693766632,-0.4547105801851975,0.00023880204477241555,0.0022329766317829717
15.653479809523109,-0.45488261349529946,0.000121875541258532,0.0022012439724425842
15.679686573573322,-0.45489459023737205,0.00017981304742735224,0.002173808508527852
15.700513953475076,-0.455029539780249,0.0002344174979057201,0.0022827434769885323
15.892032711661498,-0.45501265164854476,0.00024650468587889625,0.002272747521917227
15.978158536504699,-0.45478443095947363,0.00015920148699935055,0.002334469041155544
16.00340773811589,-0.45529274670347947,0.00018909222951987725,0.002090446184442297
16.044170035334368,-0.45518014729320283,0.00013962294293153125,0.002123677174707884
16.10673379186253,-0.4552926668448181,0.00012257057863586336,0.002186747973710836
16.125979496160237,-0.4553450510835199,0.00022477158611413893,0.0020682847068559454
16.133767022593435,-0.45525053057478415,0.00013069879447651756,0.002355651141888568
16.14493640493306,-0.4555783041227007,0.00045908469340641,0.0022184533850315917
16.18110017377459,-0.4545090035387653,0.0006836777358198394,0.002542889557190554
16.183671101966574,-0.45489954432301155,0.00018219256106703934,0.0023700841724212445
16.190888496326192,-0.4553506598729693,0.0001850785923795182,0.002162389944291297
16.254492809994193,-0.45533211988589256,0.00016436178987467285,0.0022488702413487613
16.295500133122164,-0.4552360011993813,0.00014522071227660447,0.002368834121586743
16.404007360394186,-0.4556559220104838,0.00019726519348125724,0.002201452649178338
16.473019911609597,-0.4553056315980426,0.00012129077745693695,0.0022619307131962227
16.510033358449565,-0.4552333949986855,0.0001480924995469464,0.0023511486453298373
16.539552379900023,-0.4554059023125693,0.00014588380345256408,0.002043097223524989
16.607672184051424,-0.4555788089905196,0.00025515252186162946,0.0021264769013694144
16.625593773219492,-0.4556031301509636,0.00012583726558923955,0.0020902762173158054
16.676469317455272,-0.45560237116083985,0.0001332943069593043,0.002192074859041483
16.757313313946806,-0.4554139687975663,0.00014026990313877643,0.0022841658679639194
16.76344052417759,-0.4553175923176473,0.00020699509891561454,0.002261795286037116
16.76629416488278,-0.4556329091423486,0.00020781325692972212,0.0022276405114171095
16.798802387199068,-0.4557328990920358,0.00015432450054067597,0.0021046657009703754
16.80229659284918,-0.45558999861970756,0.00011217037477173907,0.0021400697288733108
16.82082561800314,-0.45573592959488984,0.000171113646870817,0.0021961707349272453
16.85252781199906,-0.45554288489632,0.0001365046931068371,0.0022323128935530343
16.858668584762846,-0.4556733830686719,0.00019007519088071027,0.0021506037484941352
16.913261362646825,-0.4555748301954568,0.00013468589896679608,0.0022739836928311412
16.933708818052644,-0.45563927617377176,0.00011449732233711769,0.0021565707858261416
17.00121631259261,-0.45586185126277395,0.0001207972897616052,0.0022299175616256823
17.077898392213466,-0.4556784733630325,0.000127623150261881,0.002215661841142568
17.08924432592562,-0.45579161582105654,7.568353326893235e-5,0.002126302918803735
17.159487143589157,-0.45581887430664186,0.0002242647263221082,0.0021798238574561634
17.328239689867882,-0.4560016045169482,0.00017919566819161586,0.0018700604807952508
17.364811942720163,-0.4557359406890834,0.00021272144963567594,0.002241706227367117
17.39030090233733,-0.4558945002781284,0.0001946237775050733,0.002152869925928357
17.418344361886415,-0.4556290923191524,0.00011200707142571362,0.0023124325440783597
17.52548456873549,-0.4559429795034113,0.00018004845104177374,0.00212859973496284
17.570253832545156,-0.4550669650431281,0.0007225939546749485,0.0025887632854989908
17.60131772981968,-0.45608129742455844,9.261722142550179e-5,0.0022765209129192434
17.66298969279877,-0.4560722085925375,0.00018398218305936496,0.0021096817572957166
17.701950017601042,-0.45598655210720007,0.00019300056582179946,0.0023618369977582367
17.72203632799643,-0.4562789721356898,0.00021947625955951507,0.00206065504092092
17.87848483645723,-0.45574866682398896,0.0004218012138593939,0.0023445768544730888
18.05608885472329,-0.45638501885182775,0.00020876842180306274,0.002241799552078179
18.05797793064234,-0.4561105494931473,0.00015260963927919978,0.0022764262757017845
18.064115434173,-0.4563630416908569,0.00015384644129228396,0.0022379470376330435
18.08171544718722,-0.4561735651601128,9.474198934114818e-5,0.0018993807757712645
18.146867023383464,-0.45609909118645847,9.332110407361375e-5,0.002009565550182597
18.309700973542043,-0.4563889185600022,0.00013598576057404952,0.0021707534124551318
18.331555433518464,-0.4563654607311586,0.00011682176535305014,0.0021914354994575806
18.366749415893125,-0.4561923423191135,0.0001255552816382482,0.0023065726555982816
